panelist_id,date,market,device_type,tenure_months,compliance_flag,hours_logged
22,2026-08-28,Puebla,Meter_v3,54,1,11.3
22,2026-08-29,Puebla,Meter_v3,54,1,7.3
22,2026-08-30,Puebla,Meter_v3,54,1,6.1
22,2026-08-31,Puebla,Meter_v3,54,1,6.7
22,2026-09-01,Puebla,Meter_v3,54,1,14.2
23,2026-08-12,Guadalajara,Meter_v3,5,1,9.2
23,2026-08-13,Guadalajara,Meter_v3,5,1,8.9
23,2026-08-14,Guadalajara,Meter_v3,5,1,10.6
23,2026-08-15,Guadalajara,Meter_v3,5,1,8.1
23,2026-08-16,Guadalajara,Meter_v3,5,1,10.3
23,2026-08-17,Guadalajara,Meter_v3,5,1,9.3
23,2026-08-18,Guadalajara,Meter_v3,5,1,10.1
23,2026-08-19,Guadalajara,Meter_v3,5,1,13.7
23,2026-08-20,Guadalajara,Meter_v3,5,1,7.6
23,2026-08-21,Guadalajara,Meter_v3,5,1,10.7
23,2026-08-22,Guadalajara,Meter_v3,5,1,8.7
23,2026-08-23,Guadalajara,Meter_v3,5,0,0.7
23,2026-08-24,Guadalajara,Meter_v3,5,1,13.9
23,2026-08-25,Guadalajara,Meter_v3,5,1,11.8
23,2026-08-26,Guadalajara,Meter_v3,5,1,11.1
23,2026-08-27,Guadalajara,Meter_v3,5,1,6.8
23,2026-08-28,Guadalajara,Meter_v3,5,1,14.4
23,2026-08-29,Guadalajara,Meter_v3,5,1,14.7
23,2026-08-30,Guadalajara,Meter_v3,5,1,8.5
23,2026-08-31,Guadalajara,Meter_v3,5,1,7.2
23,2026-09-01,Guadalajara,Meter_v3,5,1,14.2
24,2026-08-12,CDMX,Meter_Audio_v1,15,1,14.7
24,2026-08-13,CDMX,Meter_Audio_v1,15,1,10.6
24,2026-08-14,CDMX,Meter_Audio_v1,15,0,1.2
24,2026-08-15,CDMX,Meter_Audio_v1,15,1,9.6
24,2026-08-16,CDMX,Meter_Audio_v1,15,1,10.3
24,2026-08-17,CDMX,Meter_Audio_v1,15,1,12.0
24,2026-08-18,CDMX,Meter_Audio_v1,15,1,10.1
24,2026-08-19,CDMX,Meter_Audio_v1,15,1,14.0
24,2026-08-20,CDMX,Meter_Audio_v1,15,1,10.5
24,2026-08-21,CDMX,Meter_Audio_v1,15,1,13.6
24,2026-08-22,CDMX,Meter_Audio_v1,15,1,12.0
24,2026-08-23,CDMX,Meter_Audio_v1,15,1,10.6
24,2026-08-24,CDMX,Meter_Audio_v1,15,1,12.4
24,2026-08-25,CDMX,Meter_Audio_v1,15,1,9.4
24,2026-08-26,CDMX,Meter_Audio_v1,15,1,6.7
24,2026-08-27,CDMX,Meter_Audio_v1,15,1,6.5
24,2026-08-28,CDMX,Meter_Audio_v1,15,1,9.4
24,2026-08-29,CDMX,Meter_Audio_v1,15,1,6.5
24,2026-08-30,CDMX,Meter_Audio_v1,15,1,7.3
24,2026-08-31,CDMX,Meter_Audio_v1,15,1,6.6
24,2026-09-01,CDMX,Meter_Audio_v1,15,1,12.0
25,2026-08-12,Puebla,Meter_v2,44,1,11.5
25,2026-08-13,Puebla,Meter_v2,44,1,9.1
25,2026-08-14,Puebla,Meter_v2,44,1,6.9
25,2026-08-15,Puebla,Meter_v2,44,1,11.6
25,2026-08-16,Puebla,Meter_v2,44,1,6.1
25,2026-08-17,Puebla,Meter_v2,44,1,8.2
25,2026-08-18,Puebla,Meter_v2,44,1,8.8
25,2026-08-19,Puebla,Meter_v2,44,0,2.6
25,2026-08-20,Puebla,Meter_v2,44,1,6.3
25,2026-08-21,Puebla,Meter_v2,44,1,8.0
25,2026-08-22,Puebla,Meter_v2,44,1,11.9
25,2026-08-23,Puebla,Meter_v2,44,1,7.3
25,2026-08-24,Puebla,Meter_v2,44,1,6.4
25,2026-08-25,Puebla,Meter_v2,44,1,10.1
25,2026-08-26,Puebla,Meter_v2,44,1,12.2
25,2026-08-27,Puebla,Meter_v2,44,1,10.7
25,2026-08-28,Puebla,Meter_v2,44,0,2.6
25,2026-08-29,Puebla,Meter_v2,44,1,8.8
25,2026-08-30,Puebla,Meter_v2,44,1,14.6
25,2026-08-31,Puebla,Meter_v2,44,1,7.4
25,2026-09-01,Puebla,Meter_v2,44,1,11.8
26,2026-08-12,Tijuana,Meter_v2,3,1,12.1
26,2026-08-13,Tijuana,Meter_v2,3,1,13.2
26,2026-08-14,Tijuana,Meter_v2,3,1,13.0
26,2026-08-15,Tijuana,Meter_v2,3,1,6.4
26,2026-08-16,Tijuana,Meter_v2,3,0,1.4
26,2026-08-17,Tijuana,Meter_v2,3,1,11.5
26,2026-08-18,Tijuana,Meter_v2,3,1,14.9
26,2026-08-19,Tijuana,Meter_v2,3,1,8.7
26,2026-08-20,Tijuana,Meter_v2,3,1,6.5
26,2026-08-21,Tijuana,Meter_v2,3,1,14.6
26,2026-08-22,Tijuana,Meter_v2,3,1,6.1
26,2026-08-23,Tijuana,Meter_v2,3,1,14.3
26,2026-08-24,Tijuana,Meter_v2,3,1,9.8
26,2026-08-25,Tijuana,Meter_v2,3,1,7.7
26,2026-08-26,Tijuana,Meter_v2,3,1,13.7
26,2026-08-27,Tijuana,Meter_v2,3,1,14.1
26,2026-08-28,Tijuana,Meter_v2,3,1,6.2
26,2026-08-29,Tijuana,Meter_v2,3,1,12.6
26,2026-08-30,Tijuana,Meter_v2,3,1,6.8
26,2026-08-31,Tijuana,Meter_v2,3,1,13.9
26,2026-09-01,Tijuana,Meter_v2,3,1,7.0
27,2026-08-12,Monterrey,Meter_v3,14,1,10.2
27,2026-08-13,Monterrey,Meter_v3,14,1,10.8
27,2026-08-14,Monterrey,Meter_v3,14,1,7.1
27,2026-08-15,Monterrey,Meter_v3,14,1,8.9
27,2026-08-16,Monterrey,Meter_v3,14,1,15.0
27,2026-08-17,Monterrey,Meter_v3,14,0,2.8
27,2026-08-18,Monterrey,Meter_v3,14,1,14.9
27,2026-08-19,Monterrey,Meter_v3,14,1,13.8
27,2026-08-20,Monterrey,Meter_v3,14,1,8.7
27,2026-08-21,Monterrey,Meter_v3,14,1,8.1
27,2026-08-22,Monterrey,Meter_v3,14,1,10.6
27,2026-08-23,Monterrey,Meter_v3,14,1,7.9
27,2026-08-24,Monterrey,Meter_v3,14,1,12.8
27,2026-08-25,Monterrey,Meter_v3,14,0,2.3
27,2026-08-26,Monterrey,Meter_v3,14,0,1.2
27,2026-08-27,Monterrey,Meter_v3,14,0,1.8
27,2026-08-28,Monterrey,Meter_v3,14,0,1.4
27,2026-08-29,Monterrey,Meter_v3,14,1,11.0
27,2026-08-30,Monterrey,Meter_v3,14,1,12.4
27,2026-08-31,Monterrey,Meter_v3,14,0,0.8
27,2026-09-01,Monterrey,Meter_v3,14,0,2.8
28,2026-08-12,Guadalajara,Meter_v3,25,0,1.2
28,2026-08-13,Guadalajara,Meter_v3,25,1,7.1
28,2026-08-14,Guadalajara,Meter_v3,25,1,7.8
28,2026-08-15,Guadalajara,Meter_v3,25,1,11.9
28,2026-08-16,Guadalajara,Meter_v3,25,1,9.2
28,2026-08-17,Guadalajara,Meter_v3,25,1,11.4
28,2026-08-18,Guadalajara,Meter_v3,25,1,11.8
28,2026-08-19,Guadalajara,Meter_v3,25,1,10.3
28,2026-08-20,Guadalajara,Meter_v3,25,1,6.5
28,2026-08-21,Guadalajara,Meter_v3,25,1,9.0
28,2026-08-22,Guadalajara,Meter_v3,25,1,12.3
28,2026-08-23,Guadalajara,Meter_v3,25,1,13.8
28,2026-08-24,Guadalajara,Meter_v3,25,1,6.1
28,2026-08-25,Guadalajara,Meter_v3,25,1,12.5
28,2026-08-26,Guadalajara,Meter_v3,25,1,10.6
28,2026-08-27,Guadalajara,Meter_v3,25,1,13.9
28,2026-08-28,Guadalajara,Meter_v3,25,1,11.0
28,2026-08-29,Guadalajara,Meter_v3,25,1,7.6
28,2026-08-30,Guadalajara,Meter_v3,25,1,8.8
28,2026-08-31,Guadalajara,Meter_v3,25,1,9.6
28,2026-09-01,Guadalajara,Meter_v3,25,1,11.5
29,2026-08-12,Guadalajara,Meter_v3,20,1,7.3
29,2026-08-13,Guadalajara,Meter_v3,20,0,2.7
29,2026-08-14,Guadalajara,Meter_v3,20,1,12.4
29,2026-08-15,Guadalajara,Meter_v3,20,1,13.6
29,2026-08-16,Guadalajara,Meter_v3,20,0,1.4
29,2026-08-17,Guadalajara,Meter_v3,20,1,13.4
29,2026-08-18,Guadalajara,Meter_v3,20,1,9.8
29,2026-08-19,Guadalajara,Meter_v3,20,1,11.7
29,2026-08-20,Guadalajara,Meter_v3,20,1,6.3
29,2026-08-21,Guadalajara,Meter_v3,20,0,0.6
29,2026-08-22,Guadalajara,Meter_v3,20,1,6.2
29,2026-08-23,Guadalajara,Meter_v3,20,1,6.7
29,2026-08-24,Guadalajara,Meter_v3,20,1,11.3
29,2026-08-25,Guadalajara,Meter_v3,20,0,0.5
29,2026-08-26,Guadalajara,Meter_v3,20,1,7.4
29,2026-08-27,Guadalajara,Meter_v3,20,1,6.8
29,2026-08-28,Guadalajara,Meter_v3,20,1,7.7
29,2026-08-29,Guadalajara,Meter_v3,20,1,11.2
29,2026-08-30,Guadalajara,Meter_v3,20,1,6.0
29,2026-08-31,Guadalajara,Meter_v3,20,1,7.2
29,2026-09-01,Guadalajara,Meter_v3,20,0,1.1
30,2026-08-12,Puebla,Meter_v3,12,0,1.1
30,2026-08-13,Puebla,Meter_v3,12,1,7.0
30,2026-08-14,Puebla,Meter_v3,12,1,12.5
30,2026-08-15,Puebla,Meter_v3,12,1,10.2
30,2026-08-16,Puebla,Meter_v3,12,0,0.7
30,2026-08-17,Puebla,Meter_v3,12,1,10.4
30,2026-08-18,Puebla,Meter_v3,12,1,8.1
30,2026-08-19,Puebla,Meter_v3,12,1,8.1
30,2026-08-20,Puebla,Meter_v3,12,1,13.3
30,2026-08-21,Puebla,Meter_v3,12,1,13.8
30,2026-08-22,Puebla,Meter_v3,12,1,13.8
30,2026-08-23,Puebla,Meter_v3,12,0,0.8
30,2026-08-24,Puebla,Meter_v3,12,1,7.1
30,2026-08-25,Puebla,Meter_v3,12,1,12.1
30,2026-08-26,Puebla,Meter_v3,12,1,7.8
30,2026-08-27,Puebla,Meter_v3,12,1,6.3
30,2026-08-28,Puebla,Meter_v3,12,1,14.3
30,2026-08-29,Puebla,Meter_v3,12,1,13.7
30,2026-08-30,Puebla,Meter_v3,12,1,12.6
30,2026-08-31,Puebla,Meter_v3,12,1,14.8
30,2026-09-01,Puebla,Meter_v3,12,1,8.5
31,2026-08-12,Tijuana,Meter_v2,5,1,14.5
31,2026-08-13,Tijuana,Meter_v2,5,1,13.1
31,2026-08-14,Tijuana,Meter_v2,5,1,7.0
31,2026-08-15,Tijuana,Meter_v2,5,1,8.6
31,2026-08-16,Tijuana,Meter_v2,5,1,12.7
31,2026-08-17,Tijuana,Meter_v2,5,1,11.7
31,2026-08-18,Tijuana,Meter_v2,5,1,11.6
31,2026-08-19,Tijuana,Meter_v2,5,0,2.5
31,2026-08-20,Tijuana,Meter_v2,5,1,6.4
31,2026-08-21,Tijuana,Meter_v2,5,1,7.9
31,2026-08-22,Tijuana,Meter_v2,5,1,14.3
31,2026-08-23,Tijuana,Meter_v2,5,1,8.7
31,2026-08-24,Tijuana,Meter_v2,5,1,14.4
31,2026-08-25,Tijuana,Meter_v2,5,1,10.5
31,2026-08-26,Tijuana,Meter_v2,5,1,8.8
31,2026-08-27,Tijuana,Meter_v2,5,1,7.3
31,2026-08-28,Tijuana,Meter_v2,5,1,9.5
31,2026-08-29,Tijuana,Meter_v2,5,1,13.9
31,2026-08-30,Tijuana,Meter_v2,5,1,13.1
31,2026-08-31,Tijuana,Meter_v2,5,1,14.7
31,2026-09-01,Tijuana,Meter_v2,5,1,13.3
32,2026-08-12,CDMX,Meter_v3,13,1,7.9
32,2026-08-13,CDMX,Meter_v3,13,1,12.9
32,2026-08-14,CDMX,Meter_v3,13,1,14.7
32,2026-08-15,CDMX,Meter_v3,13,1,8.3
32,2026-08-16,CDMX,Meter_v3,13,1,7.2
32,2026-08-17,CDMX,Meter_v3,13,1,10.7
32,2026-08-18,CDMX,Meter_v3,13,1,9.9
32,2026-08-19,CDMX,Meter_v3,13,1,14.1
32,2026-08-20,CDMX,Meter_v3,13,1,12.9
32,2026-08-21,CDMX,Meter_v3,13,1,13.7
32,2026-08-22,CDMX,Meter_v3,13,1,6.7
32,2026-08-23,CDMX,Meter_v3,13,1,11.2
32,2026-08-24,CDMX,Meter_v3,13,1,8.1
32,2026-08-25,CDMX,Meter_v3,13,1,11.9
32,2026-08-26,CDMX,Meter_v3,13,1,7.0
32,2026-08-27,CDMX,Meter_v3,13,1,6.0
32,2026-08-28,CDMX,Meter_v3,13,1,9.7
32,2026-08-29,CDMX,Meter_v3,13,1,9.6
32,2026-08-30,CDMX,Meter_v3,13,1,8.4
32,2026-08-31,CDMX,Meter_v3,13,1,10.5
32,2026-09-01,CDMX,Meter_v3,13,1,12.4
33,2026-08-12,CDMX,Meter_v3,9,1,12.5
33,2026-08-13,CDMX,Meter_v3,9,1,10.5
33,2026-08-14,CDMX,Meter_v3,9,1,8.4
33,2026-08-15,CDMX,Meter_v3,9,1,8.3
33,2026-08-16,CDMX,Meter_v3,9,1,8.2
33,2026-08-17,CDMX,Meter_v3,9,1,9.4
33,2026-08-18,CDMX,Meter_v3,9,1,8.5
33,2026-08-19,CDMX,Meter_v3,9,1,9.0
33,2026-08-20,CDMX,Meter_v3,9,0,0.5
33,2026-08-21,CDMX,Meter_v3,9,1,11.9
33,2026-08-22,CDMX,Meter_v3,9,1,7.3
33,2026-08-23,CDMX,Meter_v3,9,1,13.4
33,2026-08-24,CDMX,Meter_v3,9,1,14.1
33,2026-08-25,CDMX,Meter_v3,9,1,6.3
33,2026-08-26,CDMX,Meter_v3,9,1,14.4
33,2026-08-27,CDMX,Meter_v3,9,1,14.0
33,2026-08-28,CDMX,Meter_v3,9,1,8.0
33,2026-08-29,CDMX,Meter_v3,9,1,13.6
33,2026-08-30,CDMX,Meter_v3,9,1,13.1
33,2026-08-31,CDMX,Meter_v3,9,1,14.2
33,2026-09-01,CDMX,Meter_v3,9,1,11.7
34,2026-08-12,Puebla,Meter_Audio_v1,12,1,11.6
34,2026-08-13,Puebla,Meter_Audio_v1,12,1,13.9
34,2026-08-14,Puebla,Meter_Audio_v1,12,1,8.3
34,2026-08-15,Puebla,Meter_Audio_v1,12,1,8.7
34,2026-08-16,Puebla,Meter_Audio_v1,12,1,8.2
34,2026-08-17,Puebla,Meter_Audio_v1,12,1,14.7
34,2026-08-18,Puebla,Meter_Audio_v1,12,1,12.1
34,2026-08-19,Puebla,Meter_Audio_v1,12,1,8.9
34,2026-08-20,Puebla,Meter_Audio_v1,12,1,9.8
34,2026-08-21,Puebla,Meter_Audio_v1,12,1,13.2
34,2026-08-22,Puebla,Meter_Audio_v1,12,1,12.1
34,2026-08-23,Puebla,Meter_Audio_v1,12,1,7.7
34,2026-08-24,Puebla,Meter_Audio_v1,12,0,1.3
34,2026-08-25,Puebla,Meter_Audio_v1,12,1,14.4
34,2026-08-26,Puebla,Meter_Audio_v1,12,1,6.2
34,2026-08-27,Puebla,Meter_Audio_v1,12,1,11.7
34,2026-08-28,Puebla,Meter_Audio_v1,12,1,10.1
34,2026-08-29,Puebla,Meter_Audio_v1,12,1,10.1
34,2026-08-30,Puebla,Meter_Audio_v1,12,1,9.7
34,2026-08-31,Puebla,Meter_Audio_v1,12,1,12.1
34,2026-09-01,Puebla,Meter_Audio_v1,12,0,2.2
35,2026-08-12,CDMX,Meter_v3,9,1,8.2
35,2026-08-13,CDMX,Meter_v3,9,1,11.1
35,2026-08-14,CDMX,Meter_v3,9,1,9.3
35,2026-08-15,CDMX,Meter_v3,9,1,14.3
35,2026-08-16,CDMX,Meter_v3,9,1,14.8
35,2026-08-17,CDMX,Meter_v3,9,1,12.4
35,2026-08-18,CDMX,Meter_v3,9,1,6.5
35,2026-08-19,CDMX,Meter_v3,9,1,9.9
35,2026-08-20,CDMX,Meter_v3,9,1,11.6
35,2026-08-21,CDMX,Meter_v3,9,1,13.0
35,2026-08-22,CDMX,Meter_v3,9,1,8.3
35,2026-08-23,CDMX,Meter_v3,9,1,6.6
35,2026-08-24,CDMX,Meter_v3,9,1,11.9
35,2026-08-25,CDMX,Meter_v3,9,1,6.4
35,2026-08-26,CDMX,Meter_v3,9,0,2.4
35,2026-08-27,CDMX,Meter_v3,9,1,14.9
35,2026-08-28,CDMX,Meter_v3,9,1,6.3
35,2026-08-29,CDMX,Meter_v3,9,1,10.2
35,2026-08-30,CDMX,Meter_v3,9,1,8.7
35,2026-08-31,CDMX,Meter_v3,9,1,14.7
35,2026-09-01,CDMX,Meter_v3,9,1,11.7
36,2026-08-12,Guadalajara,Meter_v3,33,1,13.4
36,2026-08-13,Guadalajara,Meter_v3,33,1,7.2
36,2026-08-14,Guadalajara,Meter_v3,33,1,10.8
36,2026-08-15,Guadalajara,Meter_v3,33,1,11.0
36,2026-08-16,Guadalajara,Meter_v3,33,1,13.0
36,2026-08-17,Guadalajara,Meter_v3,33,1,9.6
36,2026-08-18,Guadalajara,Meter_v3,33,1,9.1
36,2026-08-19,Guadalajara,Meter_v3,33,1,11.3
36,2026-08-20,Guadalajara,Meter_v3,33,1,6.6
36,2026-08-21,Guadalajara,Meter_v3,33,1,13.4
36,2026-08-22,Guadalajara,Meter_v3,33,1,11.2
36,2026-08-23,Guadalajara,Meter_v3,33,1,14.7
36,2026-08-24,Guadalajara,Meter_v3,33,1,13.3
36,2026-08-25,Guadalajara,Meter_v3,33,1,12.3
36,2026-08-26,Guadalajara,Meter_v3,33,1,12.0
36,2026-08-27,Guadalajara,Meter_v3,33,1,13.2
36,2026-08-28,Guadalajara,Meter_v3,33,0,2.3
36,2026-08-29,Guadalajara,Meter_v3,33,1,11.4
36,2026-08-30,Guadalajara,Meter_v3,33,0,1.5
36,2026-08-31,Guadalajara,Meter_v3,33,1,9.3
36,2026-09-01,Guadalajara,Meter_v3,33,1,6.6
37,2026-08-12,CDMX,Meter_Audio_v1,27,1,12.3
37,2026-08-13,CDMX,Meter_Audio_v1,27,1,6.8
37,2026-08-14,CDMX,Meter_Audio_v1,27,1,9.4
37,2026-08-15,CDMX,Meter_Audio_v1,27,1,6.1
37,2026-08-16,CDMX,Meter_Audio_v1,27,1,10.7
37,2026-08-17,CDMX,Meter_Audio_v1,27,1,7.3
37,2026-08-18,CDMX,Meter_Audio_v1,27,1,8.0
37,2026-08-19,CDMX,Meter_Audio_v1,27,1,6.9
37,2026-08-20,CDMX,Meter_Audio_v1,27,1,11.1
37,2026-08-21,CDMX,Meter_Audio_v1,27,1,12.4
37,2026-08-22,CDMX,Meter_Audio_v1,27,1,7.7
37,2026-08-23,CDMX,Meter_Audio_v1,27,1,7.2
37,2026-08-24,CDMX,Meter_Audio_v1,27,1,10.0
37,2026-08-25,CDMX,Meter_Audio_v1,27,1,11.1
37,2026-08-26,CDMX,Meter_Audio_v1,27,1,8.6
37,2026-08-27,CDMX,Meter_Audio_v1,27,1,13.8
37,2026-08-28,CDMX,Meter_Audio_v1,27,1,13.5
37,2026-08-29,CDMX,Meter_Audio_v1,27,0,1.7
37,2026-08-30,CDMX,Meter_Audio_v1,27,1,9.1
37,2026-08-31,CDMX,Meter_Audio_v1,27,1,13.1
37,2026-09-01,CDMX,Meter_Audio_v1,27,1,10.3
38,2026-08-12,Puebla,Meter_v2,7,1,14.1
38,2026-08-13,Puebla,Meter_v2,7,1,10.3
38,2026-08-14,Puebla,Meter_v2,7,0,0.6
38,2026-08-15,Puebla,Meter_v2,7,0,1.7
38,2026-08-16,Puebla,Meter_v2,7,1,8.6
38,2026-08-17,Puebla,Meter_v2,7,1,8.4
38,2026-08-18,Puebla,Meter_v2,7,1,7.5
38,2026-08-19,Puebla,Meter_v2,7,1,10.8
38,2026-08-20,Puebla,Meter_v2,7,1,6.6
38,2026-08-21,Puebla,Meter_v2,7,1,7.6
38,2026-08-22,Puebla,Meter_v2,7,0,2.5
38,2026-08-23,Puebla,Meter_v2,7,1,7.4
38,2026-08-24,Puebla,Meter_v2,7,1,10.4
38,2026-08-25,Puebla,Meter_v2,7,1,10.1
38,2026-08-26,Puebla,Meter_v2,7,1,14.3
38,2026-08-27,Puebla,Meter_v2,7,1,13.7
38,2026-08-28,Puebla,Meter_v2,7,1,6.7
38,2026-08-29,Puebla,Meter_v2,7,1,11.9
38,2026-08-30,Puebla,Meter_v2,7,1,12.0
38,2026-08-31,Puebla,Meter_v2,7,1,10.3
38,2026-09-01,Puebla,Meter_v2,7,1,9.5
39,2026-08-12,Monterrey,Meter_v3,16,1,13.9
39,2026-08-13,Monterrey,Meter_v3,16,1,7.1
39,2026-08-14,Monterrey,Meter_v3,16,1,12.8
39,2026-08-15,Monterrey,Meter_v3,16,1,6.7
39,2026-08-16,Monterrey,Meter_v3,16,1,14.6
39,2026-08-17,Monterrey,Meter_v3,16,1,7.5
39,2026-08-18,Monterrey,Meter_v3,16,1,11.5
39,2026-08-19,Monterrey,Meter_v3,16,1,12.3
39,2026-08-20,Monterrey,Meter_v3,16,1,10.1
39,2026-08-21,Monterrey,Meter_v3,16,1,12.6
39,2026-08-22,Monterrey,Meter_v3,16,1,11.5
39,2026-08-23,Monterrey,Meter_v3,16,0,3.0
39,2026-08-24,Monterrey,Meter_v3,16,1,12.5
39,2026-08-25,Monterrey,Meter_v3,16,1,8.8
39,2026-08-26,Monterrey,Meter_v3,16,0,2.8
39,2026-08-27,Monterrey,Meter_v3,16,1,7.8
39,2026-08-28,Monterrey,Meter_v3,16,0,0.6
39,2026-08-29,Monterrey,Meter_v3,16,1,8.3
39,2026-08-30,Monterrey,Meter_v3,16,0,0.7
39,2026-08-31,Monterrey,Meter_v3,16,1,14.8
39,2026-09-01,Monterrey,Meter_v3,16,0,3.0
40,2026-08-12,Guadalajara,Meter_v3,6,1,10.2
40,2026-08-13,Guadalajara,Meter_v3,6,1,13.4
40,2026-08-14,Guadalajara,Meter_v3,6,1,12.0
40,2026-08-15,Guadalajara,Meter_v3,6,1,11.9
40,2026-08-16,Guadalajara,Meter_v3,6,1,7.2
40,2026-08-17,Guadalajara,Meter_v3,6,1,13.6
40,2026-08-18,Guadalajara,Meter_v3,6,1,12.7
40,2026-08-19,Guadalajara,Meter_v3,6,1,11.0
40,2026-08-20,Guadalajara,Meter_v3,6,1,11.4
40,2026-08-21,Guadalajara,Meter_v3,6,1,13.1
40,2026-08-22,Guadalajara,Meter_v3,6,1,6.7
40,2026-08-23,Guadalajara,Meter_v3,6,1,7.8
40,2026-08-24,Guadalajara,Meter_v3,6,1,11.3
40,2026-08-25,Guadalajara,Meter_v3,6,1,8.3
40,2026-08-26,Guadalajara,Meter_v3,6,1,14.1
40,2026-08-27,Guadalajara,Meter_v3,6,1,9.6
40,2026-08-28,Guadalajara,Meter_v3,6,1,7.5
40,2026-08-29,Guadalajara,Meter_v3,6,1,13.6
40,2026-08-30,Guadalajara,Meter_v3,6,0,1.0
40,2026-08-31,Guadalajara,Meter_v3,6,1,13.0
40,2026-09-01,Guadalajara,Meter_v3,6,1,13.2
41,2026-08-12,Guadalajara,Meter_v2,11,1,12.8
41,2026-08-13,Guadalajara,Meter_v2,11,1,9.5
41,2026-08-14,Guadalajara,Meter_v2,11,1,8.9
41,2026-08-15,Guadalajara,Meter_v2,11,1,10.0
41,2026-08-16,Guadalajara,Meter_v2,11,1,9.6
41,2026-08-17,Guadalajara,Meter_v2,11,1,14.1
41,2026-08-18,Guadalajara,Meter_v2,11,1,12.8
41,2026-08-19,Guadalajara,Meter_v2,11,1,9.3
41,2026-08-20,Guadalajara,Meter_v2,11,0,1.5
41,2026-08-21,Guadalajara,Meter_v2,11,1,7.8
41,2026-08-22,Guadalajara,Meter_v2,11,1,6.8
41,2026-08-23,Guadalajara,Meter_v2,11,1,9.5
41,2026-08-24,Guadalajara,Meter_v2,11,1,10.8
41,2026-08-25,Guadalajara,Meter_v2,11,1,14.1
41,2026-08-26,Guadalajara,Meter_v2,11,1,7.9
41,2026-08-27,Guadalajara,Meter_v2,11,1,14.7
41,2026-08-28,Guadalajara,Meter_v2,11,1,10.8
41,2026-08-29,Guadalajara,Meter_v2,11,1,9.2
41,2026-08-30,Guadalajara,Meter_v2,11,1,6.5
41,2026-08-31,Guadalajara,Meter_v2,11,1,11.7
41,2026-09-01,Guadalajara,Meter_v2,11,1,14.5
42,2026-08-12,Guadalajara,Meter_v3,8,1,10.2
42,2026-08-13,Guadalajara,Meter_v3,8,1,12.3
42,2026-08-14,Guadalajara,Meter_v3,8,0,1.5
42,2026-08-15,Guadalajara,Meter_v3,8,1,13.2
42,2026-08-16,Guadalajara,Meter_v3,8,1,11.9
42,2026-08-17,Guadalajara,Meter_v3,8,1,7.1
42,2026-08-18,Guadalajara,Meter_v3,8,1,13.7
42,2026-08-19,Guadalajara,Meter_v3,8,1,9.1
42,2026-08-20,Guadalajara,Meter_v3,8,1,13.8
42,2026-08-21,Guadalajara,Meter_v3,8,1,11.5
42,2026-08-22,Guadalajara,Meter_v3,8,1,9.7
42,2026-08-23,Guadalajara,Meter_v3,8,1,12.2
42,2026-08-24,Guadalajara,Meter_v3,8,1,8.9
42,2026-08-25,Guadalajara,Meter_v3,8,1,6.8
42,2026-08-26,Guadalajara,Meter_v3,8,1,8.8
42,2026-08-27,Guadalajara,Meter_v3,8,1,14.5
42,2026-08-28,Guadalajara,Meter_v3,8,1,10.0
42,2026-08-29,Guadalajara,Meter_v3,8,1,11.5
42,2026-08-30,Guadalajara,Meter_v3,8,1,12.1
42,2026-08-31,Guadalajara,Meter_v3,8,1,9.8
42,2026-09-01,Guadalajara,Meter_v3,8,0,1.6
43,2026-08-12,Guadalajara,Meter_v2,20,1,7.8
43,2026-08-13,Guadalajara,Meter_v2,20,1,9.2
43,2026-08-14,Guadalajara,Meter_v2,20,1,12.4
43,2026-08-15,Guadalajara,Meter_v2,20,1,10.6
43,2026-08-16,Guadalajara,Meter_v2,20,1,13.6
43,2026-08-17,Guadalajara,Meter_v2,20,1,7.8
43,2026-08-18,Guadalajara,Meter_v2,20,1,8.1
43,2026-08-19,Guadalajara,Meter_v2,20,1,9.2
43,2026-08-20,Guadalajara,Meter_v2,20,1,6.5
43,2026-08-21,Guadalajara,Meter_v2,20,1,12.0
43,2026-08-22,Guadalajara,Meter_v2,20,1,10.4
43,2026-08-23,Guadalajara,Meter_v2,20,1,8.2
43,2026-08-24,Guadalajara,Meter_v2,20,1,8.9
43,2026-08-25,Guadalajara,Meter_v2,20,1,11.2
43,2026-08-26,Guadalajara,Meter_v2,20,1,9.7
43,2026-08-27,Guadalajara,Meter_v2,20,1,7.8
43,2026-08-28,Guadalajara,Meter_v2,20,1,11.4
43,2026-08-29,Guadalajara,Meter_v2,20,1,6.1
43,2026-08-30,Guadalajara,Meter_v2,20,1,8.5
43,2026-08-31,Guadalajara,Meter_v2,20,1,6.6
43,2026-09-01,Guadalajara,Meter_v2,20,0,1.2
44,2026-08-12,Monterrey,Meter_Audio_v1,9,1,8.1
44,2026-08-13,Monterrey,Meter_Audio_v1,9,1,7.3
44,2026-08-14,Monterrey,Meter_Audio_v1,9,1,7.7
44,2026-08-15,Monterrey,Meter_Audio_v1,9,1,13.9
44,2026-08-16,Monterrey,Meter_Audio_v1,9,0,0.9
44,2026-08-17,Monterrey,Meter_Audio_v1,9,1,10.3
44,2026-08-18,Monterrey,Meter_Audio_v1,9,1,14.8
44,2026-08-19,Monterrey,Meter_Audio_v1,9,1,12.6
44,2026-08-20,Monterrey,Meter_Audio_v1,9,1,8.9
44,2026-08-21,Monterrey,Meter_Audio_v1,9,0,2.6
